NUM_POST,latitude,longitude,type,commune,altitude,nom_usuel,num_dep
78380001,48.909,1.848,RR,MAULE,54,MAULE,78
78481001,48.888,2.116,RR,CROISSY-SUR-SEINE,27,LE PECQ,78
78486002,48.694,1.867,RR,LE PERRAY-EN-YVELINES,174,LE PERRAY,78
78620001,48.751,2.114,RR,TOUSSUS-LE-NOBLE,154,TOUSSUS LE NOBLE,78
78621001,48.774,2.01,RR,TRAPPES,167,TRAPPES,78
78621001,48.774,2.01,TN,TRAPPES,167,TRAPPES,78
78621001,48.774,2.01,TX,TRAPPES,167,TRAPPES,78
78640001,48.773,2.204,RR,VELIZY-VILLACOUBLAY,174,VILLACOUBLAY,78
78640001,48.773,2.204,TN,VELIZY-VILLACOUBLAY,174,VILLACOUBLAY,78
78640001,48.773,2.204,TX,VELIZY-VILLACOUBLAY,174,VILLACOUBLAY,78
79017001,46.941,-0.584,RR,NUEIL-LES-AUBIERS,118,NUEIL-LES-AUBIERS,79
79134001,46.856,-0.254,RR,GLENAY,121,GLENAY_SAPC,79
79148001,46.259,-0.012,RR,LEZAY,128,LEZAY,79
79176001,46.494,-0.064,RR,MENIGOUTE,138,MENIGOUTE_SAPC,79
79176001,46.494,-0.064,TN,MENIGOUTE,138,MENIGOUTE_SAPC,79
79176001,46.494,-0.064,TX,MENIGOUTE,138,MENIGOUTE_SAPC,79
79191005,46.316,-0.4,RR,NIORT,57,NIORT,79
79191005,46.316,-0.4,TN,NIORT,57,NIORT,79
79191005,46.316,-0.4,TX,NIORT,57,NIORT,79
79202003,46.637,-0.261,RR,PARTHENAY,159,PARTHENAY_SAPC,79
79270003,46.417,-0.21,RR,SAINT-MAIXENT-L'ECOLE,83,SAINT-MAIXENT-L-ECOLE_SAPC,79
79311002,46.597,-0.443,RR,SECONDIGNY,209,SECONDIGNY,79
79329001,46.989,-0.207,RR,THOUARS,81,THOUARS-STNA,79
80001001,50.136,1.834,RR,ABBEVILLE,69,ABBEVILLE,80
80001001,50.136,1.834,TN,ABBEVILLE,69,ABBEVILLE,80
80001001,50.136,1.834,TX,ABBEVILLE,69,ABBEVILLE,80
80041001,49.884,1.93,RR,AUMONT,119,AUMONT,80
80086002,50.139,2.181,RR,BERNAVILLE,146,BERNAVILLE,80
80248001,50.301,1.921,RR,DOMPIERRE-SUR-AUTHIE,36,DOMPIERRE-SUR-AUTHIE,80
80253002,50.148,2.349,RR,DOULLENS,59,DOULLENS,80
80271002,50.001,3.122,RR,EPEHY,117,EPEHY_SAPC,80
80379002,49.872,2.383,RR,GLISY,60,AMIENS-GLISY,80
80379002,49.872,2.383,TN,GLISY,60,AMIENS-GLISY,80
80379002,49.872,2.383,TX,GLISY,60,AMIENS-GLISY,80
80523001,49.972,2.704,RR,BRAY-SUR-SOMME,107,MEAULTE,80
80628001,49.754,2.555,RR,LE PLESSIER-ROZAINVILLERS,105,LE-PLESSIER-ROZAINVILLERS,80
80630001,49.778,1.98,RR,POIX-DE-PICARDIE,107,POIX-DE-PICARDIE,80
80713001,50.286,1.582,RR,SAINT-QUENTIN-EN-TOURMONT,5,SAINT-QUENTIN EN TT,80
80801001,49.877,2.898,RR,VILLERS-CARBONNEL,81,VILLERS-CARBONNEL,80
81014001,43.557,2.562,RR,ANGLES,743,ANGLES,81
81069001,44.074,1.956,RR,CORDES-SUR-CIEL,173,CORDES,81
81081002,43.491,2.14,RR,DOURGNE,234,DOURGNE,81
81081002,43.491,2.14,TN,DOURGNE,234,DOURGNE,81
81081002,43.491,2.14,TX,DOURGNE,234,DOURGNE,81
81124001,43.708,2.704,RR,LACAUNE,811,LACAUNE,81
81124001,43.708,2.704,TN,LACAUNE,811,LACAUNE,81
81124001,43.708,2.704,TX,LACAUNE,811,LACAUNE,81
81140002,43.694,1.866,RR,LAVAUR,131,LAVAUR,81
81182004,43.725,2.356,RR,MONTREDON-LABESSONNIE,566,MONTREDON-LABESSONNIE,81
82038006,44.22,1.704,RR,CAYLUS,274,CAYLUS,82
82121002,44.028,1.377,RR,MONTAUBAN,106,MONTAUBAN,82
82121002,44.028,1.377,TN,MONTAUBAN,106,MONTAUBAN,82
82121002,44.028,1.377,TX,MONTAUBAN,106,MONTAUBAN,82
82174001,44.171,1.46,RR,SAINT-VINCENT-D'AUTEJAC,191,ST-VINCENT,82
82180001,43.932,1.068,RR,SERIGNAC,151,SERIGNAC,82
82180001,43.932,1.068,TX,SERIGNAC,151,SERIGNAC,82
83004004,43.451,6.471,RR,LES ARCS,55,LES ARCS_SAPC,83
83031001,43.383,6.386,RR,LE CANNET-DES-MAURES,80,LE LUC,83
83031001,43.383,6.386,TN,LE CANNET-DES-MAURES,80,LE LUC,83
83031001,43.383,6.386,TX,LE CANNET-DES-MAURES,80,LE LUC,83
83043005,43.232,6.258,RR,COLLOBRIERES,128,COLLOBRIERES_SAPC,83
83044003,43.659,6.471,RR,MONTFERRAT,892,COMPS-SUR-ARTUBY,83
83050007,43.526,6.453,RR,DRAGUIGNAN,173,DRAGUIGNAN_SAPC,83
83050007,43.526,6.453,TX,DRAGUIGNAN,173,DRAGUIGNAN_SAPC,83
83061001,43.424,6.738,RR,FREJUS,7,FREJUS,83
83061001,43.424,6.738,TN,FREJUS,7,FREJUS,83
83061001,43.424,6.738,TX,FREJUS,7,FREJUS,83
83069001,43.094,6.146,RR,HYERES,2,HYERES,83
83069001,43.094,6.146,TN,HYERES,2,HYERES,83
83069001,43.094,6.146,TX,HYERES,2,HYERES,83
83069002,43.0,6.227,RR,HYERES,135,PORQUEROLLES,83
83069002,43.0,6.227,TN,HYERES,135,PORQUEROLLES,83
83074002,43.771,6.599,RR,LA MARTRE,967,LA MARTRE,83
83075001,43.317,6.358,RR,LES MAYONS,147,LES MAYONS_SAPC,83
83080001,43.694,6.71,RR,MONS,796,MONS,83
83101001,43.201,6.675,RR,RAMATUELLE,107,CAP CAMARAT,83
83102005,43.668,6.105,RR,REGUSSE,561,REGUSSE,83
83116022,43.478,5.848,RR,SAINT-MAXIMIN-LA-SAINTE-BAUME,294,ST MAXIMIN LA STE BAUME,83
83137001,43.116,5.901,RR,TOULON,3,TOULON,83
83137001,43.116,5.901,TN,TOULON,3,TOULON,83
84003002,43.881,5.414,RR,APT,242,APT-VITON,84
84003002,43.881,5.414,TN,APT,242,APT-VITON,84
84003002,43.881,5.414,TX,APT,242,APT-VITON,84
84009002,43.787,5.615,RR,LA BASTIDE-DES-JOURDANS,381,LA BASTIDE DES JOURDANS,84
84025001,43.884,5.165,RR,CABRIERES-D'AVIGNON,142,CABRIERES D'AVIGNON,84
84025001,43.884,5.165,TX,CABRIERES-D'AVIGNON,142,CABRIERES D'AVIGNON,84
84054001,43.902,5.051,RR,L'ISLE-SUR-LA-SORGUE,64,ISLE SUR SORGUE,84
84064001,44.321,4.658,RR,LAPALUD,46,LAPALUD,84
84069001,44.169,5.118,RR,MALAUCENE,340,MALAUCENE,84
84074004,43.752,5.193,RR,MERINDOL,150,MERINDOL,84
84087001,44.145,4.861,RR,ORANGE,57,ORANGE,84
84087001,44.145,4.861,TN,ORANGE,57,ORANGE,84
84087001,44.145,4.861,TX,ORANGE,57,ORANGE,84
84107002,44.041,5.493,RR,SAINT-CHRISTOL,836,ST CHRISTOL,84
85005001,46.619,-0.775,RR,ANTIGNY,75,ANTIGNY,85
85051001,46.693,-1.048,RR,CHANTONNAY,93,CHANTONNAY,85
85051001,46.693,-1.048,TX,CHANTONNAY,93,CHANTONNAY,85
85092004,46.448,-0.78,RR,FONTENAY-LE-COMTE,20,FONTENAY,85
85109001,46.856,-1.018,RR,LES HERBIERS,103,LES HERBIERS,85
85113001,46.694,-2.33,RR,L'ILE-D'YEU,32,L ILE D YEU,85
85113001,46.694,-2.33,TN,L'ILE-D'YEU,32,L ILE D YEU,85
85113001,46.694,-2.33,TX,L'ILE-D'YEU,32,L ILE D YEU,85
85163001,47.005,-2.257,RR,NOIRMOUTIER-EN-L'ILE,3,NOIRMOUTIER EN,85
85163001,47.005,-2.257,TN,NOIRMOUTIER-EN-L'ILE,3,NOIRMOUTIER EN,85
85169002,46.808,-1.598,RR,PALLUAU,51,PALLUAU,85
85190001,46.957,-1.483,RR,ROCHESERVIERE,43,ROCHESERVIERE,85
85216001,46.44,-1.121,RR,SAINTE-GEMME-LA-PLAINE,3,SAINTE GEMME LA PLAINE_SAPC,85
85216001,46.44,-1.121,TN,SAINTE-GEMME-LA-PLAINE,3,SAINTE GEMME LA PLAINE_SAPC,85
85216001,46.44,-1.121,TX,SAINTE-GEMME-LA-PLAINE,3,SAINTE GEMME LA PLAINE_SAPC,85
86015001,46.121,0.651,RR,AVAILLES-LIMOUZINE,156,AVAILLES-LIMOUZ,86
86027001,46.594,0.314,RR,POITIERS,125,POITIERS-BIARD,86
86027001,46.594,0.314,TN,POITIERS,125,POITIERS-BIARD,86
86027001,46.594,0.314,TX,POITIERS,125,POITIERS-BIARD,86
86032001,46.682,0.566,RR,BONNEUIL-MATOURS,57,BONNEUIL-MATOUR,86
86066001,46.814,0.577,RR,CHATELLERAULT,116,CHATELLERAULT,86
86078002,46.16,0.299,RR,CIVRAY,143,CIVRAY,86
86137003,47.035,0.098,RR,LOUDUN,96,LOUDUN,86
86139001,46.418,0.119,RR,LUSIGNAN,152,LUSIGNAN-INRA,86
86140001,46.4,0.735,RR,LUSSAC-LES-CHATEAUX,103,LUSSAC-LES-CHAT,86
86152002,46.169,0.513,RR,MAUPREVOIR,144,MAUPREVOIR,86
86165005,46.412,0.841,RR,SILLARS,153,MONTMORILLON,86
86273001,46.464,1.042,RR,LA TRIMOUILLE,121,LA TRIMOUILLE,86
87009003,45.802,1.863,RR,BEAUMONT-DU-LAC,670,BEAUMONT DU LAC,87
87011002,46.12,1.053,RR,BELLAC,241,BELLAC,87
87059001,46.221,1.081,RR,LE DORAT,222,LE DORAT,87
87089003,46.21,1.187,RR,MAGNAC-LAVAL,246,MAGNAC-LAVAL,87
87103002,46.005,1.181,RR,NANTIAT,335,NANTIAT,87
87103002,46.005,1.181,TX,NANTIAT,335,NANTIAT,87
87106001,45.681,1.189,RR,NEXON,336,NEXON,87
87106001,45.681,1.189,TN,NEXON,336,NEXON,87
87106001,45.681,1.189,TX,NEXON,336,NEXON,87
87113001,45.878,1.343,RR,LE PALAIS-SUR-VIENNE,286,LE PALAIS SUR VIENNE,87
87113001,45.878,1.343,TN,LE PALAIS-SUR-VIENNE,286,LE PALAIS SUR VIENNE,87
87113001,45.878,1.343,TX,LE PALAIS-SUR-VIENNE,286,LE PALAIS SUR VIENNE,87
87146002,45.613,1.5,RR,SAINT-GERMAIN-LES-BELLES,418,ST GERMAIN BELL,87
87183001,45.989,1.33,RR,SAINT-SYLVESTRE,423,ST SYLV CROUZIL,87
88075005,48.008,6.942,RR,LA BRESSE,772,LA_BRESSE_SAPC,88
88095003,48.309,5.834,RR,CHATENOIS,330,CHATENOIS,88
88136001,48.211,6.452,RR,DOGNEVILLE,317,EPINAL,88
88136001,48.211,6.452,TN,DOGNEVILLE,317,EPINAL,88
88136001,48.211,6.452,TX,DOGNEVILLE,317,EPINAL,88
88196009,48.072,6.834,RR,GERARDMER,669,GERARDMER,88
88196009,48.072,6.834,TN,GERARDMER,669,GERARDMER,88
88201003,48.138,6.324,RR,GIRANCOURT,355,GIRANCOURT,88
88383001,48.019,6.591,RR,REMIREMONT,384,REMIREMONT,88
88393003,48.359,5.717,RR,NEUFCHATEAU,372,ROLLAINVILLE,88
88402002,48.383,6.608,RR,ROVILLE-AUX-CHENES,278,ROVILLE,88
88408002,47.918,6.663,RR,RUPT-SUR-MOSELLE,427,RUPT-SUR-MOSELLE,88
89003001,47.871,3.352,RR,MONTHOLON,124,AILLANT,89
89014001,48.078,3.583,RR,ARCES-DILO,266,ARCES,89
89068001,47.822,3.791,RR,CHABLIS,141,CHABLIS_SAPC,89
89086001,47.883,3.08,RR,CHARNY OREE DE PUISAYE,179,CHARNY,89
89173001,47.691,3.26,RR,FONTAINES,320,FONTAINES,89
89206001,47.983,3.371,RR,JOIGNY,75,JOIGNY,89
89273001,47.62,3.153,RR,MOUTIERS-EN-PUISAYE,222,MOUTIERS_SAPC,89
89279002,47.683,3.949,RR,NOYERS,266,NOYERS_SAPC,89
89295001,47.825,3.55,RR,PERRIGNY,152,AUXERRE-PERRIGNY,89
89295001,47.825,3.55,TN,PERRIGNY,152,AUXERRE-PERRIGNY,89
89295001,47.825,3.55,TX,PERRIGNY,152,AUXERRE-PERRIGNY,89
89342001,48.221,3.267,RR,SAINT-DENIS-LES-SENS,65,ST DENIS LES SENS,89
90035001,47.592,6.837,RR,DORANS,401,DORANS,90
90035001,47.592,6.837,TN,DORANS,401,DORANS,90
90035001,47.592,6.837,TX,DORANS,401,DORANS,90
90056002,47.526,7.003,RR,JONCHEREY,359,JONCHEREY,90
90065003,47.813,6.843,RR,LEPUIX,1153,BALLON_SAPC,90
91027002,48.718,2.397,RR,ATHIS-MONS,86,ORLY,91
91027002,48.718,2.397,TN,ATHIS-MONS,86,ORLY,91
91027002,48.718,2.397,TX,ATHIS-MONS,86,ORLY,91
91103001,48.601,2.326,RR,LE PLESSIS-PATE,78,BRETIGNY_SAPC,91
91103001,48.601,2.326,TN,LE PLESSIS-PATE,78,BRETIGNY_SAPC,91
91103001,48.601,2.326,TX,LE PLESSIS-PATE,78,BRETIGNY_SAPC,91
91275001,48.677,2.136,RR,GOMETZ-LE-CHATEL,159,GOMETZ-LE-CHAT.,91
91405002,48.382,2.432,RR,MILLY-LA-FORET,109,MILLY-LA-FORET,91
92073001,48.871,2.235,RR,PUTEAUX,30,SURESNES,92
93050001,48.861,2.55,RR,NEUILLY-SUR-MARNE,45,NEUILLY-SUR-M.,93
94042001,48.814,2.463,RR,JOINVILLE-LE-PONT,37,JOINVILLE,94
94068001,48.809,2.492,RR,SAINT-MAUR-DES-FOSSES,48,ST-MAUR,94
94068001,48.809,2.492,TN,SAINT-MAUR-DES-FOSSES,48,ST-MAUR,94
94068001,48.809,2.492,TX,SAINT-MAUR-DES-FOSSES,48,ST-MAUR,94
95078001,49.09,2.029,RR,BOISSY-L'AILLERIE,87,PONTOISE - AERO,95
95078001,49.09,2.029,TN,BOISSY-L'AILLERIE,87,PONTOISE - AERO,95
95078001,49.09,2.029,TX,BOISSY-L'AILLERIE,87,PONTOISE - AERO,95
95088001,48.967,2.428,RR,BONNEUIL-EN-FRANCE,49,LE BOURGET,95
95088001,48.967,2.428,TN,BONNEUIL-EN-FRANCE,49,LE BOURGET,95
95088001,48.967,2.428,TX,BONNEUIL-EN-FRANCE,49,LE BOURGET,95
2705001,49.566,4.037,TN,NIZY-LE-COMTE,90,NIZY-LE-COMTE,2
3180001,46.536,3.423,TN,TOULON-SUR-ALLIER,275,MONTBEUGNY,3
3180001,46.536,3.423,TX,TOULON-SUR-ALLIER,275,MONTBEUGNY,3
5183001,44.88,6.64,TN,VILLAR-SAINT-PANCRACE,1310,VILLAR ST PANCRACE,5
5183001,44.88,6.64,TX,VILLAR-SAINT-PANCRACE,1310,VILLAR ST PANCRACE,5
7265001,45.296,4.642,TN,SAINT-MARCEL-LES-ANNONAY,484,ST-MARCEL ANNONAY,7
8089003,49.427,4.965,TN,BUZANCY,199,BUZANCY_SAPC,8
8145001,49.658,5.04,TN,DOUZY,153,DOUZY,8
8145001,49.658,5.04,TX,DOUZY,153,DOUZY,8
16279001,45.262,0.003,TN,RIOUX-MARTIN,81,RIOUX MARTIN,16
16279001,45.262,0.003,TX,RIOUX-MARTIN,81,RIOUX MARTIN,16
17339002,45.458,-0.41,TN,SAINT-GERMAIN-DE-LUSIGNAN,71,ST GERMAIN DE LUSIGNAN,17
17339002,45.458,-0.41,TX,SAINT-GERMAIN-DE-LUSIGNAN,71,ST GERMAIN DE LUSIGNAN,17
20041001,41.375,9.178,TN,BONIFACIO,107,CAP PERTUSATO,20
20041001,41.375,9.178,TX,BONIFACIO,107,CAP PERTUSATO,20
20050001,42.53,8.792,TN,CALVI,57,CALVI,20
20050001,42.53,8.792,TX,CALVI,57,CALVI,20
20107001,43.004,9.36,TN,ERSA,72,CAP CORSE,20
20148001,42.541,9.485,TN,LUCCIANA,10,BASTIA,20
20148001,42.541,9.485,TX,LUCCIANA,10,BASTIA,20
21638002,47.545,5.208,TN,TIL-CHATEL,283,TIL-CHATEL_SAPC,21
22016001,48.855,-3.005,TN,ILE-DE-BREHAT,25,ILE-DE-BREHAT,22
22016001,48.855,-3.005,TX,ILE-DE-BREHAT,25,ILE-DE-BREHAT,22
22282001,48.645,-2.247,TN,SAINT-CAST-LE-GUILDO,35,SAINT-CAST-LE-G,22
22282001,48.645,-2.247,TX,SAINT-CAST-LE-GUILDO,35,SAINT-CAST-LE-G,22
22372001,48.535,-2.852,TN,TREMUSON,135,ST BRIEUC,22
22372001,48.535,-2.852,TX,TREMUSON,135,ST BRIEUC,22
23067001,45.703,2.264,TN,LA COURTINE,772,LA COURTINE,23
23067001,45.703,2.264,TX,LA COURTINE,772,LA COURTINE,23
24138004,45.16,0.677,TN,COULOUNIEIX-CHAMIERS,217,COULOUNIEIX,24
28064002,48.802,1.493,TN,BU,132,BU_SAPC,28
29022001,48.275,-4.607,TN,CAMARET-SUR-MER,44,CAMARET,29
29022001,48.275,-4.607,TX,CAMARET-SUR-MER,44,CAMARET,29
30339001,44.121,3.582,TN,VAL-D'AIGOUAL,1567,MONT AIGOUAL,30
30339001,44.121,3.582,TX,VAL-D'AIGOUAL,1567,MONT AIGOUAL,30
33550001,44.79,-0.577,TN,VILLENAVE-D'ORNON,25,VILLENAVE D'ORNON-INRA,33
33550001,44.79,-0.577,TX,VILLENAVE-D'ORNON,25,VILLENAVE D'ORNON-INRA,33
34301002,43.397,3.692,TN,SETE,75,SETE,34
34301002,43.397,3.692,TX,SETE,75,SETE,34
35110003,48.327,-1.597,TN,FEINS,87,FEINS  SA,35
35110003,48.327,-1.597,TX,FEINS,87,FEINS  SA,35
37003001,47.394,0.977,TN,AMBOISE,119,AMBOISE,37
37003001,47.394,0.977,TX,AMBOISE,119,AMBOISE,37
38299001,44.784,5.906,TN,PELLAFOL,947,PELLAFOL-CHANEAUX,38
38299001,44.784,5.906,TX,PELLAFOL,947,PELLAFOL-CHANEAUX,38
38366001,44.796,5.796,TN,SAINT-BAUDILLE-ET-PIPET,1040,ST-BAUDILLE,38
38366001,44.796,5.796,TX,SAINT-BAUDILLE-ET-PIPET,1040,ST-BAUDILLE,38
38548001,45.079,5.561,TN,VILLARD-DE-LANS,1027,VILLARD-DE-LANS,38
38548001,45.079,5.561,TX,VILLARD-DE-LANS,1027,VILLARD-DE-LANS,38
39013004,46.896,5.74,TN,ARBOIS,313,ARBOIS_SAPC,39
41097001,47.32,1.688,TN,GIEVRES,83,ROMORANTIN,41
41097001,47.32,1.688,TX,GIEVRES,83,ROMORANTIN,41
43096001,45.3,3.42,TN,FONTANNES,435,FONTANNES,43
52332001,48.022,5.587,TN,VAL-DE-MEUSE,380,VAL-DE-MEUSE,52
56165003,47.951,-2.398,TN,PLOERMEL,65,PLOERMEL,56
56165003,47.951,-2.398,TX,PLOERMEL,65,PLOERMEL,56
62298001,50.226,3.164,TN,EPINOY,76,CAMBRAI-EPINOY,62
62298001,50.226,3.164,TX,EPINOY,76,CAMBRAI-EPINOY,62
64068001,43.127,-0.273,TN,ASSON,337,ASSON,64
67498001,48.884,7.582,TN,UHRWILLER,217,UHRWILLER_SAPC,67
67498001,48.884,7.582,TX,UHRWILLER,217,UHRWILLER_SAPC,67
69141001,45.615,4.674,TN,MORNANT,343,MORNANT,69
69141001,45.615,4.674,TX,MORNANT,343,MORNANT,69
71320001,46.628,4.477,TN,MONT-SAINT-VINCENT,601,MT-ST-VINCENT,71
71320001,46.628,4.477,TX,MONT-SAINT-VINCENT,601,MT-ST-VINCENT,71
71491001,46.408,4.017,TN,SAINT-YAN,242,ST YAN,71
71491001,46.408,4.017,TX,SAINT-YAN,242,ST YAN,71
73026001,45.214,6.717,TN,AVRIEUX,1104,AVRIEUX,73
73026001,45.214,6.717,TX,AVRIEUX,1104,AVRIEUX,73
76116001,49.39,1.178,TN,BOOS,156,ROUEN-BOOS,76
76116001,49.39,1.178,TX,BOOS,156,ROUEN-BOOS,76
76302002,49.642,0.368,TN,GODERVILLE,118,GODERVILLE,76
76552001,49.509,0.071,TN,SAINTE-ADRESSE,100,CAP-DE-LA-HEVE,76
76552001,49.509,0.071,TX,SAINTE-ADRESSE,100,CAP-DE-LA-HEVE,76
77211001,48.595,3.008,TN,GRANDPUITS-BAILLY-CARROIS,128,NANGIS,77
77211001,48.595,3.008,TX,GRANDPUITS-BAILLY-CARROIS,128,NANGIS,77
79220002,46.231,-0.669,TN,PRIN-DEYRANCON,8,PRIN-DEYRANCON_SAPC,79
79220002,46.231,-0.669,TX,PRIN-DEYRANCON,8,PRIN-DEYRANCON_SAPC,79
79320002,46.46,-0.46,TN,SURIN,100,SURIN_SAPC,79
80182003,50.187,1.521,TN,CAYEUX-SUR-MER,4,CAYEUX-SUR-MER,80
80606002,49.957,1.77,TN,OISEMONT,121,OISEMONT_SAPC,80
80682001,49.765,2.698,TN,ROUVROY-EN-SANTERRE,95,ROUVROY-EN-SANTERRE,80
83145001,43.594,5.963,TN,VARAGES,348,VARAGES,83
83145001,43.594,5.963,TX,VARAGES,348,VARAGES,83
85152001,46.621,-1.633,TN,LES ACHARDS,58,LA MOTHE ACHARD,85
86039001,46.276,0.19,TN,BRUX,148,BRUX_SAPC,86
89333001,47.488,4.059,TN,SAINT-ANDRE-EN-TERRE-PLAINE,300,ST ANDRE,89
89333001,47.488,4.059,TX,SAINT-ANDRE-EN-TERRE-PLAINE,300,ST ANDRE,89
89387002,48.168,3.289,TN,SENS,70,SENS,89
89387002,48.168,3.289,TX,SENS,70,SENS,89
91184001,48.422,2.374,TN,COURDIMANCHE-SUR-ESSONNE,71,COURDIMANCHE,91
91184001,48.422,2.374,TX,COURDIMANCHE-SUR-ESSONNE,71,COURDIMANCHE,91
4019001,44.391,6.67,TX,FAUCON-DE-BARCELONNETTE,1155,BARCELONNETTE,4
6004009,43.599,7.111,TX,ANTIBES,32,ANTIBES_SAPC,6
6152002,43.623,7.029,TX,VALBONNE,238,VALBONNE-SOPHIA,6
12154003,43.892,2.836,TX,MONTLAUR,374,MONTLAUR,12
25219002,47.127,6.366,TX,EPENOY,752,EPENOY,25
25512001,47.162,6.738,TX,LE RUSSEY,891,LE RUSSEY,25
38538002,45.217,5.849,TX,LE VERSOUD,220,GRENOBLE - LVD,38
42299001,45.625,4.079,TX,SAVIGNEUX,370,SAVIGNEUX,42
50277001,48.862,-1.573,TX,BREVILLE-SUR-MER,5,LONGUEVILLE,50
60382001,49.432,2.804,TX,MARGNY-LES-COMPIEGNE,92,MARGNY-LES-COMPIEGNE,60
63003004,45.517,3.743,TX,AMBERT,555,AMBERT,63
73197001,45.544,6.757,TX,PEISEY-NANCROIX,1350,PEISEY NANCROIX,73
73290002,45.275,6.815,TX,VAL-CENIS,1280,TERMIGNON-CLIM,73
73306005,45.173,6.433,TX,VALLOIRE,1460,VALLOIRE FOREST,73
84007005,43.911,4.903,TX,AVIGNON,34,AVIGNON,84
86289001,46.243,0.67,TX,LE VIGEANT,117,LE-VIGEANT,86
